Date,ICICI Pru Regular Savings,SBI Multi Asset Allocation,HDFC Small Cap,Mirae Asset Large & Midcap
2023-08-17,66.86,47.6691,111.627,120.11
2023-08-18,66.8911,47.5467,112.176,119.917
2023-08-21,66.9582,47.6659,113.029,120.452
2023-08-22,67.0209,47.9213,113.794,121.086
2023-08-23,67.1085,48.0582,114.442,121.834
2023-08-24,67.1451,47.9993,114.26,121.942
2023-08-25,67.083,47.8121,114.052,121.084
2023-08-28,67.1854,47.8858,114.499,121.619
2023-08-29,67.2041,48.0608,115.096,121.91
2023-08-30,67.2263,48.1983,115.754,122.494
2023-08-31,67.2308,48.3577,116.408,122.68
2023-09-01,67.3598,48.6839,116.639,123.772
2023-09-04,67.4554,48.9375,117.673,124.39
2023-09-05,67.513,48.9533,117.818,124.941
2023-09-06,67.5413,48.9381,117.768,125.065
2023-09-07,67.6674,49.0244,118.025,125.994
2023-09-08,67.7488,49.1899,118.64,126.756
2023-09-11,67.864,49.4125,119.296,127.615
2023-09-12,67.7156,48.8376,115.752,125.88
2023-09-13,67.8821,49.0637,116.66,126.375
2023-09-14,68.0071,49.2549,117.557,126.951
2023-09-15,68.0968,49.3767,118.17,127.569
2023-09-18,68.074,49.2801,117.731,127.001
2023-09-20,67.9487,49.0668,117.118,125.966
2023-09-21,67.8455,48.8741,116.314,124.803
2023-09-22,67.7916,48.86,116.32,124.354
2023-09-25,67.7253,48.9151,116.564,124.156
2023-09-26,67.7197,48.9303,116.734,124.026
2023-09-27,67.7882,48.9568,117.225,124.633
2023-09-29,67.8212,48.9617,117.424,124.962
2023-10-03,67.7557,48.987,118.419,124.916
2023-10-04,67.6231,48.7338,117.113,123.702
2023-10-05,67.7528,48.7963,117.595,124.286
2023-10-06,67.7317,48.8636,118.464,124.779
2023-10-09,67.5843,48.659,116.918,123.546
2023-10-10,67.7563,48.9401,117.969,124.977
2023-10-11,67.8806,49.095,118.575,125.595
2023-10-12,67.9601,49.2022,119.272,125.883
2023-10-13,67.9427,49.1742,118.917,125.464
2023-10-16,67.9626,49.3259,119.005,125.587
2023-10-17,68.0745,49.4581,119.34,126.124
2023-10-18,68.0154,49.3628,119.374,125.388
2023-10-19,68.0031,49.3028,119.475,124.956
2023-10-20,67.9702,49.3064,118.841,123.837
2023-10-23,67.7171,48.6761,114.857,121.317
2023-10-25,67.6412,48.5735,113.692,120.617
2023-10-26,67.4367,48.438,113.322,119.425
2023-10-27,67.6359,48.6131,115.35,120.615
2023-10-30,67.7211,48.6318,115.086,120.871
2023-10-31,67.716,48.6243,114.986,120.6
2023-11-01,67.6682,48.5202,114.582,119.757
2023-11-02,67.8279,48.7623,115.38,120.72
2023-11-03,67.9335,48.9234,116.286,121.781
2023-11-06,68.1091,49.1094,117.214,123.275
2023-11-07,68.1669,49.0773,117.293,123.594
2023-11-08,68.2163,49.1002,118.038,124.096
2023-11-09,68.1941,49.0404,117.464,123.797
2023-11-10,68.1792,49.1287,118.205,124.292
2023-11-13,68.2171,49.2581,119.437,124.415
2023-11-15,68.458,49.517,120.663,125.71
2023-11-16,68.5511,49.5384,120.87,126.324
2023-11-17,68.5935,49.6018,121.197,126.297
2023-11-20,68.5944,49.5495,121.793,126.346
2023-11-21,68.6886,49.6612,122.121,126.856
2023-11-22,68.6923,49.7109,121.969,126.892
2023-11-23,68.7524,49.7478,122.058,126.832
2023-11-24,68.7458,49.6925,121.796,126.934
2023-11-28,68.8762,49.8212,121.64,127.506
2023-11-29,69.0501,50.1069,123.005,128.613
2023-11-30,69.1602,51.3806,124.181,129.477
2023-12-01,69.222,51.4836,124.736,130.534
2023-12-04,69.5315,51.8631,125.831,132.579
2023-12-05,69.6094,51.8829,126.467,133.245
2023-12-06,69.6327,51.8668,126.167,133.22
2023-12-07,69.6661,52.0033,126.218,133.618
2023-12-08,69.6585,51.9486,125.277,134.053
2023-12-11,69.7202,51.9924,125.847,134.272
2023-12-12,69.6615,51.9183,126.211,133.396
2023-12-13,69.7775,52.1091,126.711,134.193
2023-12-14,69.9751,52.5956,127.831,135.584
2023-12-15,70.1041,52.7431,128.471,136.34
2023-12-18,70.1812,52.8585,128.364,136.741
2023-12-19,70.1949,52.8834,129.116,136.941
2023-12-20,69.8855,52.3797,125.943,133.713
2023-12-21,69.9804,52.615,126.977,135.076
2023-12-22,70.0682,52.8999,127.913,136.019
2023-12-26,70.1593,53.0895,127.962,136.602
2023-12-27,70.2637,53.2475,128.43,137.512
2023-12-28,70.4241,53.4273,128.696,138.446
2023-12-29,70.4789,53.5665,129.59,138.838
2024-01-01,70.5548,53.7822,130.032,139.219
2024-01-02,70.5444,53.7385,129.307,138.926
2024-01-03,70.4995,53.693,129.788,138.665
2024-01-04,70.5854,53.9259,130.665,139.945
2024-01-05,70.6001,54.0006,131.641,140.414
2024-01-08,70.5014,53.6353,130.825,139.001
2024-01-09,70.5915,53.7319,131.096,139.479
2024-01-10,70.6047,53.7242,131.094,139.889
2024-01-11,70.699,53.9023,131.945,140.239
2024-01-12,70.7733,54.0556,132.881,141.004
2024-01-15,70.8935,54.2926,132.969,141.884
2024-01-16,70.8911,54.2432,133.161,141.333
2024-01-17,70.7766,53.7636,132.148,138.717
2024-01-18,70.7464,53.6575,132.264,138.112
2024-01-19,70.8742,53.8146,133.352,139.355
2024-01-23,70.7447,53.2704,130.535,136.57
2024-01-24,70.892,53.558,132.437,139.015
2024-01-25,70.8496,53.4705,132.423,138.432
2024-01-29,71.0263,53.8122,133.893,140.597
2024-01-30,70.993,53.8699,134.23,139.962
2024-01-31,71.323,54.1337,136.912,142.095
2024-02-01,71.3938,54.1185,136.902,141.863
2024-02-02,71.4691,54.3354,137.193,141.84
2024-02-05,71.337,54.3803,137.077,141.501
2024-02-06,71.5753,54.7535,138.132,142.649
2024-02-07,71.5912,54.6198,138.077,142.839
2024-02-08,71.5152,54.42,137.564,142.155
2024-02-09,71.4784,54.2752,136.181,141.873
2024-02-12,71.2865,53.7962,133.189,139.586
2024-02-13,71.4411,53.9134,133.602,140.357
2024-02-14,71.4867,54.1354,134.455,141.315
2024-02-15,71.6015,54.3686,135.96,142.239
2024-02-16,71.744,54.6088,136.729,143.759
2024-02-19,,,136.963,144.242
2024-02-20,71.9736,54.692,136.782,144.463
2024-02-21,71.9399,54.5014,136.109,143.832
2024-02-22,71.9906,54.5452,136.52,144.581
2024-02-23,71.9723,54.5898,137.171,144.668
2024-02-26,71.9926,54.5082,136.952,144.735
2024-02-27,72.0932,54.5048,137.509,144.912
2024-02-28,71.954,54.1606,135.586,143.395
2024-02-29,72.0018,54.3076,135.563,143.88
2024-03-01,72.1546,54.5638,135.877,145.33
2024-03-04,72.2133,54.8701,136.168,145.952
2024-03-05,72.2552,54.9651,135.908,145.65
2024-03-06,72.2996,54.807,134.052,145.223
2024-03-07,72.3458,55.1103,134.515,145.444
2024-03-11,72.3388,55.0024,132.85,144.367
2024-03-12,72.3138,54.584,130.561,143.118
2024-03-13,71.9995,53.8134,125.482,139.192
2024-03-14,72.166,54.2472,128.214,140.628
2024-03-15,72.1507,54.2189,128.603,139.994
2024-03-18,72.1811,54.1709,129.042,140.102
2024-03-19,72.0444,53.9111,127.908,138.873
2024-03-20,72.1143,53.9108,128.25,138.979
2024-03-21,72.3646,54.4134,130.388,140.914
2024-03-22,72.5006,54.366,131.446,141.633
2024-03-26,72.5551,54.4102,131.842,141.918
2024-03-27,72.7148,54.4998,131.934,142.34
2024-03-28,72.8493,54.7609,132.269,143.312
2024-03-31,72.9144,54.7728,132.269,143.306
2024-04-01,,,134.808,145.489
2024-04-02,73.0771,55.6535,135.682,146.002
2024-04-03,73.149,55.9053,136.897,146.279
2024-04-04,73.1954,56.0551,137.824,146.568
2024-04-05,73.261,56.1656,138.529,147.151
2024-04-08,73.3524,56.5143,139.227,148.147
2024-04-09,,,139.009,147.91
2024-04-10,73.4632,56.7794,139.371,149.081
2024-04-12,73.2694,56.7857,138.656,147.853
2024-04-15,73.0969,56.5502,137.587,146.133
2024-04-16,73.0355,56.5167,137.833,146.011
2024-04-18,73.1237,56.4893,137.76,145.343
2024-04-19,73.126,56.5345,137.625,145.363
2024-04-22,73.3107,56.6646,138.668,146.043
2024-04-23,73.4853,56.7039,139.272,146.686
2024-04-24,73.5067,56.9417,139.749,147.293
2024-04-25,73.5302,57.0936,141.097,148.159
2024-04-26,73.4874,57.2604,141.159,148.275
2024-04-29,73.6288,57.2832,141.586,149.077
2024-04-30,73.6477,57.1926,141.732,149.204
2024-05-02,73.6853,57.2568,141.356,149.73
2024-05-03,73.5608,57.2328,140.575,149.132
2024-05-06,73.6631,57.0776,139.136,148.764
2024-05-07,73.5563,56.8243,137.469,146.965
2024-05-08,73.5589,56.9862,137.324,148.233
2024-05-09,73.3061,56.4588,134.852,145.915
2024-05-10,73.4916,56.8852,135.16,146.651
2024-05-13,73.5855,56.728,134.969,147.025
2024-05-14,73.6958,57.0645,137.015,148.087
2024-05-15,73.7136,57.3044,138.211,148.797
2024-05-16,73.9152,57.4993,139.425,150.078
2024-05-17,73.9879,57.7247,140.86,151.56
2024-05-21,74.1188,58.2814,141.341,152.054
2024-05-22,74.2259,58.2034,141.823,152.306
2024-05-23,,,142.074,153.583
2024-05-24,74.3522,58.0944,141.502,153.441
2024-05-27,74.3258,58.0844,140.642,153.288
2024-05-28,74.3348,57.9719,139.728,152.829
2024-05-29,74.2111,57.9376,139.886,151.734
2024-05-30,74.0826,57.629,138.322,150.369
2024-05-31,74.1197,57.8182,138.627,150.707
2024-06-03,74.5172,58.4259,140.714,155.217
2024-06-04,73.5973,56.5645,133.037,144.897
2024-06-05,74.2684,57.3914,136.92,150.236
2024-06-06,74.5378,58.1635,140.422,152.686
2024-06-07,74.8402,58.7036,143.465,155.282
2024-06-10,75.0,58.7853,144.877,156.049
2024-06-11,75.0407,58.9489,145.024,156.522
2024-06-12,75.1354,59.092,146.34,157.473
2024-06-13,75.1902,59.1485,147.556,158.268
2024-06-14,75.2846,59.2991,148.521,159.55
2024-06-18,75.3685,59.4322,148.986,159.92
2024-06-19,75.3593,59.455,148.199,159.362
2024-06-20,75.3694,59.7404,149.319,160.61
2024-06-21,75.3936,59.7874,149.525,160.263
2024-06-24,75.4521,59.6502,149.562,160.265
2024-06-25,75.5627,59.6016,149.394,160.806
2024-06-26,75.6418,59.5871,149.868,160.869
2024-06-27,75.6884,59.5826,149.139,161.678
2024-06-28,75.6802,59.7885,149.306,162.004
2024-06-30,,59.7971,,
2024-07-01,75.8618,60.0672,151.477,163.186
2024-07-02,75.8372,60.0463,151.495,162.731
2024-07-03,75.9948,60.3605,152.526,163.605
2024-07-04,76.0737,60.4251,153.659,164.143
2024-07-05,76.1097,60.6035,154.03,164.9
2024-07-08,76.1412,60.6507,154.106,164.636
2024-07-09,76.3232,60.8598,154.189,165.341
2024-07-10,76.3459,60.7976,153.712,164.931
2024-07-11,76.354,60.9149,154.459,165.312
2024-07-12,76.3609,60.9198,155.135,165.829
2024-07-15,76.4856,61.08,155.349,166.848
2024-07-16,76.5459,61.2497,155.516,167.196
2024-07-18,76.6209,61.1758,154.21,167.127
2024-07-19,76.4258,60.5348,150.822,164.475
2024-07-22,76.5398,60.5893,152.14,165.117
2024-07-23,76.5351,60.1973,151.311,164.502
2024-07-24,76.6295,60.4709,154.203,165.525
2024-07-25,76.7747,60.4146,153.917,165.61
2024-07-26,77.034,60.7122,155.645,168.389
2024-07-29,77.1236,60.7642,156.82,168.998
2024-07-30,77.1245,60.7964,157.344,169.945
2024-07-31,77.3054,60.9737,157.165,170.435
2024-08-01,77.358,61.0343,157.145,170.033
2024-08-02,77.3244,60.9296,155.648,168.425
2024-08-05,77.0291,59.7919,149.887,163.191
2024-08-06,76.966,59.671,150.56,162.386
2024-08-07,77.221,60.1429,152.815,165.023
2024-08-08,77.195,59.8171,152.345,164.181
2024-08-09,77.3525,60.0368,153.193,165.146
2024-08-12,77.3832,60.2609,153.638,165.463
2024-08-13,77.2135,59.8816,152.014,163.718
2024-08-14,77.252,59.8898,151.722,163.721
2024-08-16,77.5007,60.292,154.987,166.54
2024-08-19,77.5442,60.6786,156.939,167.363
2024-08-20,77.6986,60.8135,157.314,168.268
2024-08-21,77.8044,60.9665,158.872,169.102
2024-08-22,77.9008,60.9428,159.103,169.418
2024-08-23,77.9211,60.7942,159.505,169.207
2024-08-26,78.0325,61.1066,159.108,170.472
2024-08-27,78.1226,61.3158,159.146,170.987
2024-08-28,78.1567,61.2959,159.252,170.803
2024-08-29,78.1132,61.3164,158.687,170.962
2024-08-30,78.2354,61.4562,160.225,172.153
2024-08-31,,61.4611,,
2024-09-02,78.2599,61.3246,160.357,171.785
2024-09-03,78.3379,61.5507,161.139,172.276
2024-09-04,78.3971,61.3678,160.91,171.714
2024-09-05,78.4666,61.7268,162.165,172.276
2024-09-06,78.3635,61.5431,160.484,169.876
2024-09-09,78.3965,61.3557,159.041,169.675
2024-09-10,78.4803,61.6281,161.52,170.803
2024-09-11,78.4319,61.4515,160.666,169.705
2024-09-12,78.6471,61.7124,161.669,172.339
2024-09-13,78.7084,62.1588,162.525,172.632
2024-09-16,78.7691,62.2344,162.382,172.568
2024-09-17,78.7447,62.103,162.261,172.651
2024-09-18,,,160.759,171.61
2024-09-19,78.8183,61.9508,159.753,170.769
2024-09-20,78.9884,62.1051,159.946,172.109
2024-09-23,79.1318,62.5309,160.73,173.692
2024-09-24,79.0917,62.5664,161.479,174.005
2024-09-25,79.1681,62.6544,161.535,174.213
2024-09-26,79.2831,62.8527,160.537,175.205
2024-09-27,79.1859,62.8037,160.15,175.368
2024-09-30,79.0676,62.6612,160.249,173.891
2024-10-01,79.0998,62.7045,161.103,174.326
2024-10-03,78.8244,62.3489,158.417,170.707
2024-10-04,78.6881,62.359,157.714,169.309
2024-10-07,78.4726,61.7296,154.307,166.277
2024-10-08,78.6503,61.9779,157.641,168.346
2024-10-09,78.758,61.9314,158.386,169.357
2024-10-10,78.8101,61.9351,158.911,168.978
2024-10-11,78.8207,62.2421,159.652,169.116
2024-10-14,78.8806,62.3181,159.65,169.94
2024-10-15,78.8888,62.2568,161.55,169.754
2024-10-16,78.9039,62.4222,161.693,169.502
2024-10-17,78.7099,62.0658,159.661,167.461
2024-10-18,78.7699,62.2068,159.11,168.657
2024-10-21,78.7027,62.2263,156.927,167.098
2024-10-22,78.4393,61.7486,152.543,163.674
2024-10-23,78.3993,61.9246,153.821,163.577
2024-10-24,78.3232,61.7517,153.256,163.446
2024-10-25,78.1875,61.232,150.891,161.313
2024-10-28,78.3779,61.5672,152.986,162.215
2024-10-29,78.4662,61.8654,153.399,163.243
2024-10-30,78.4877,61.9708,155.241,163.138
2024-10-31,78.4945,61.9022,157.919,162.625
2024-11-04,78.4413,61.5931,157.951,161.47
2024-11-05,78.6279,61.726,158.422,162.955
2024-11-06,78.8101,62.0026,160.949,165.421
2024-11-07,78.6612,61.7179,161.09,164.447
2024-11-08,78.5814,61.5901,158.374,163.202
2024-11-11,78.5635,61.3251,157.044,162.83
2024-11-12,78.4152,60.7955,155.55,160.495
2024-11-13,78.1274,60.4121,151.457,157.197
2024-11-14,78.1624,60.1454,151.677,157.531
2024-11-18,78.1045,60.2403,150.354,156.915
2024-11-19,78.2514,60.5286,151.611,158.115
2024-11-21,78.0974,60.4379,150.495,157.381
2024-11-22,78.3265,60.8095,151.646,159.895
2024-11-25,78.5564,61.0124,154.526,162.976
2024-11-26,78.5608,60.9576,155.404,162.897
2024-11-27,78.6526,61.0048,156.692,163.61
2024-11-28,78.5673,60.9397,157.177,163.048
2024-11-29,78.8176,61.2287,158.276,163.952
2024-11-30,,61.2336,,
2024-12-02,78.9751,61.265,159.19,165.075
2024-12-03,79.1652,61.6046,161.014,166.587
2024-12-04,79.26,61.7112,162.41,167.44
2024-12-05,79.3297,61.8862,162.505,168.312
2024-12-06,79.2868,61.9156,163.38,169.067
2024-12-09,79.3072,62.0194,164.295,169.206
2024-12-10,79.3153,62.1756,165.182,169.771
2024-12-11,79.3478,62.1846,165.512,169.938
2024-12-12,79.1869,62.1089,164.397,168.923
2024-12-13,79.2441,61.9492,163.459,169.243
2024-12-16,79.3301,61.9315,163.588,169.458
2024-12-17,79.1574,61.6985,162.464,167.588
2024-12-18,79.2873,61.566,161.115,166.331
2024-12-19,79.1415,61.3022,160.735,165.234
2024-12-20,78.8694,60.7164,157.311,162.357
2024-12-23,78.9592,60.8864,156.531,162.588
2024-12-24,79.0178,61.0216,156.798,162.684
2024-12-26,79.0548,60.9802,156.643,162.897
2024-12-27,79.1245,61.1091,157.22,162.906
2024-12-30,79.0452,60.9617,156.626,161.651
2024-12-31,79.0935,60.9937,157.498,161.961
2025-01-01,79.2437,61.0873,158.758,162.425
2025-01-02,79.4399,61.3929,160.062,164.267
2025-01-03,79.5118,61.4806,160.19,163.413
2025-01-06,79.215,61.0073,155.785,159.937
2025-01-07,79.4079,61.2471,157.929,160.507
2025-01-08,79.2719,61.1947,156.292,159.491
2025-01-09,79.2272,60.984,154.557,158.292
2025-01-10,78.9737,60.7894,151.518,156.066
2025-01-13,78.5146,60.1491,146.672,151.631
2025-01-14,78.7239,60.3017,148.767,153.883
2025-01-15,78.7796,60.4526,149.152,154.399
2025-01-16,79.0148,60.7899,151.0,155.855
2025-01-17,79.0244,60.7135,150.53,155.717
2025-01-20,79.0381,60.8472,150.639,156.745
2025-01-21,78.849,60.5681,148.217,154.27
2025-01-22,78.8483,60.5205,146.515,153.313
2025-01-23,78.9113,60.5593,147.387,154.773
2025-01-24,78.7695,60.3396,144.988,152.48
2025-01-27,78.5499,59.7339,141.135,149.502
2025-01-28,78.5669,59.7879,138.755,149.377
2025-01-29,78.7933,60.3422,142.614,151.903
2025-01-30,78.8819,60.377,142.609,151.809
2025-01-31,79.0759,60.7992,144.041,153.628
2025-02-03,79.1514,60.7312,142.74,152.22
2025-02-04,79.3571,61.0918,143.921,154.569
2025-02-05,79.4521,61.4292,146.177,155.305
2025-02-06,79.4441,61.4334,146.433,154.468
2025-02-07,79.3998,61.393,145.426,154.457
2025-02-10,79.2076,61.142,142.701,151.998
2025-02-11,78.8743,60.5042,138.859,148.596
2025-02-12,78.8533,60.413,138.357,148.026
2025-02-13,78.8934,60.4248,138.193,148.336
2025-02-14,78.6705,60.2079,135.163,145.725
2025-02-17,78.7499,60.0667,134.096,146.27
2025-02-18,78.6698,60.0516,132.725,146.157
2025-02-19,,,135.084,147.255
2025-02-20,78.7835,60.4262,136.537,148.022
2025-02-21,78.7729,60.2331,136.389,146.975
2025-02-24,78.5888,59.9845,134.769,145.574
2025-02-25,78.6092,59.847,133.833,144.782
2025-02-27,78.5153,59.6354,131.756,143.89
2025-02-28,78.1621,59.0441,128.96,141.099
2025-03-03,78.1221,58.956,128.083,141.517
2025-03-04,78.0908,59.133,128.756,141.945
2025-03-05,78.4126,59.6416,132.443,145.035
2025-03-06,78.7114,59.8552,134.358,146.473
2025-03-07,78.718,59.9391,134.781,146.107
2025-03-10,78.6121,59.6323,132.128,144.712
2025-03-11,78.6331,59.5122,130.837,145.102
2025-03-12,78.6085,59.5351,130.197,144.6
2025-03-13,78.5357,59.5782,128.811,143.612
2025-03-17,78.7033,59.7085,128.315,144.497
2025-03-18,79.0006,60.1346,131.027,147.453
2025-03-19,79.2383,60.2908,133.259,149.469
2025-03-20,79.4247,60.4663,134.494,150.627
2025-03-21,79.7271,60.6439,136.697,152.35
2025-03-24,79.9391,60.8533,138.468,154.037
2025-03-25,79.8879,60.8246,137.609,153.023
2025-03-26,79.7728,60.7516,135.746,151.866
2025-03-27,79.8562,61.068,137.923,152.838
2025-03-28,79.8994,61.0546,137.571,152.222
2025-03-31,79.9279,61.0667,137.571,152.215
2025-04-01,,,137.588,150.82
2025-04-02,80.1712,61.4772,138.115,152.113
2025-04-03,80.2347,61.3489,138.612,152.13
2025-04-04,79.8378,60.5915,134.529,148.272
2025-04-07,79.2544,59.6263,130.094,143.457
2025-04-08,79.5327,59.9693,132.093,146.014
2025-04-09,79.5076,59.9191,131.052,144.566
2025-04-11,79.8836,60.636,133.868,147.499
2025-04-15,80.4215,61.2639,137.23,151.323
2025-04-16,80.584,61.6569,138.794,152.417
2025-04-17,80.8891,61.8527,139.195,154.109
2025-04-21,81.154,62.3777,141.432,156.813
2025-04-22,81.1919,62.5331,142.381,157.156
2025-04-23,81.3537,62.7786,143.209,158.422
2025-04-24,81.3139,62.8818,143.543,158.26
2025-04-25,81.1084,62.5173,140.647,155.539
2025-04-28,81.2735,62.6902,141.758,157.633
2025-04-29,81.3124,62.8691,141.686,157.717
2025-04-30,81.3714,62.5401,139.527,157.079
2025-05-02,81.3883,62.5542,139.332,156.75
2025-05-05,81.532,62.8835,141.096,158.415
2025-05-06,81.3225,62.5847,137.887,156.055
2025-05-07,81.4207,62.9094,138.965,157.295
2025-05-08,81.1808,62.5125,138.299,155.334
2025-05-09,81.0093,62.3716,137.81,154.605
2025-05-12,,,143.082,160.324
2025-05-13,81.5851,63.308,144.819,159.538
2025-05-14,81.8151,63.561,147.005,161.115
2025-05-15,82.1346,63.7157,148.81,162.909
2025-05-16,82.2314,63.9235,150.352,163.494
2025-05-19,82.2816,64.119,151.284,163.311
2025-05-20,82.1907,63.9156,150.021,161.552
2025-05-21,82.3922,64.241,150.876,162.815
2025-05-22,82.2769,64.0379,150.997,161.92
2025-05-23,82.4704,64.1403,151.907,163.178
2025-05-26,82.484,64.2858,152.339,163.875
2025-05-27,82.473,64.1869,152.491,163.413
2025-05-28,82.5196,64.288,152.835,163.037
2025-05-29,82.6015,64.3927,153.314,164.039
2025-05-30,82.4577,64.342,153.3,163.768
2025-05-31,,64.3463,,
2025-06-02,82.5006,64.4147,153.69,164.101
2025-06-03,82.4122,64.4144,154.311,163.432
2025-06-04,82.4927,64.5765,154.82,164.149
2025-06-05,82.5588,64.7651,155.389,165.134
2025-06-06,82.8327,65.0708,155.647,167.103
2025-06-09,82.9457,65.4222,157.072,168.512
2025-06-10,82.9225,65.4328,158.075,168.679
2025-06-11,82.8978,65.5443,158.074,168.749
2025-06-12,82.7164,65.1645,156.277,166.516
2025-06-13,82.6834,65.0713,155.602,165.669
2025-06-16,82.8624,65.3292,156.693,167.187
2025-06-17,82.8078,65.2962,155.619,166.094
2025-06-18,82.7703,65.3186,155.422,166.083
2025-06-19,82.6308,65.2151,153.036,164.659
2025-06-20,82.7243,65.3536,153.14,166.546
2025-06-23,82.7501,65.4171,154.105,166.354
2025-06-24,82.8216,65.4489,155.191,167.48
2025-06-25,83.0069,65.7413,157.754,168.75
2025-06-26,83.1073,66.0392,157.914,170.085
2025-06-27,83.2198,65.9597,158.732,170.586
2025-06-30,83.228,66.109,159.887,170.742
2025-07-01,83.287,66.2993,160.346,170.714
2025-07-02,83.3594,66.2852,160.574,170.647
2025-07-03,83.3909,66.3167,161.607,170.49
2025-07-04,83.4574,66.3282,161.763,170.634
2025-07-07,83.4579,66.2462,161.16,170.417
2025-07-08,83.4759,66.3439,160.803,170.639
2025-07-09,83.4704,66.3898,161.474,170.571
2025-07-10,83.4181,66.3602,161.849,170.261
2025-07-11,83.434,66.3171,160.794,169.536
2025-07-14,83.5074,66.6169,161.695,169.976
2025-07-15,83.598,66.7474,163.122,171.116
2025-07-16,83.6383,66.8212,163.525,171.287
2025-07-17,83.6811,66.7101,163.898,171.214
2025-07-18,83.6349,66.8274,163.549,170.225
2025-07-21,83.7824,66.8046,163.184,170.665
2025-07-22,83.7875,66.7512,162.886,170.026
2025-07-23,83.8765,66.9827,163.025,171.056
2025-07-24,83.738,66.6343,163.25,170.081
2025-07-25,83.5918,66.2365,161.404,168.131
2025-07-28,83.537,65.872,159.642,167.168
2025-07-29,83.6585,66.1107,161.094,168.465
2025-07-30,83.7672,66.1607,161.521,168.686
2025-07-31,83.6771,65.8163,160.713,167.541
2025-08-01,83.4254,65.3932,158.81,165.244
2025-08-04,83.5836,65.6847,160.002,166.754
2025-08-05,83.5824,65.5602,160.037,166.105
2025-08-06,83.43,65.459,158.477,165.212
2025-08-07,83.4515,65.5999,158.569,165.531
2025-08-08,83.3349,65.3063,157.405,163.855
2025-08-11,83.4824,65.4302,157.739,165.168
2025-08-12,83.5678,65.3256,158.592,164.842
2025-08-13,83.6717,65.5103,158.742,165.912
2025-08-14,83.745,65.5298,157.806,165.641
2025-08-18,83.958,65.7187,160.08,167.396
2025-08-19,84.0512,65.9459,161.951,168.648
2025-08-20,84.2072,65.9984,162.355,168.914
2025-08-21,84.2315,66.1052,162.422,169.068
2025-08-22,84.1356,65.952,161.518,168.165
2025-08-25,84.1151,66.0284,161.827,168.743
2025-08-26,83.8677,65.6255,160.038,166.882
2025-08-28,83.8053,65.4817,158.684,165.328
2025-08-29,83.6994,65.3851,158.5,164.778
2025-08-31,,65.3933,,
2025-09-01,83.8639,66.0038,160.567,166.903
2025-09-02,83.8901,66.127,161.969,166.92
2025-09-03,84.0662,66.3609,162.064,168.333
2025-09-04,84.0544,66.3755,161.64,167.819
2025-09-05,84.1376,66.342,160.985,167.925
2025-09-08,,,160.881,168.449
2025-09-09,84.334,66.6264,161.68,168.826
2025-09-10,84.3947,66.8313,163.203,169.537
2025-09-11,84.4779,66.9141,162.957,170.017
2025-09-12,84.569,67.1438,162.961,170.692
2025-09-15,84.5973,67.245,163.287,171.018
2025-09-16,84.7363,67.5301,164.232,172.375
2025-09-17,84.8428,67.4799,164.937,172.886
2025-09-18,84.8883,67.7461,165.083,173.485
2025-09-19,84.8542,67.8094,165.874,173.377
2025-09-22,84.8184,67.8197,164.83,172.126
2025-09-23,84.7802,67.8929,164.568,172.157
2025-09-24,84.718,67.6526,163.746,170.819
2025-09-25,84.6612,67.5984,162.634,169.844
2025-09-26,84.4681,67.1981,159.956,167.38
2025-09-30,84.3534,67.6651,159.067,167.818
2025-10-01,84.6264,68.0309,159.708,169.355
2025-10-03,84.7396,68.2785,160.874,170.289
2025-10-06,84.8737,68.6012,161.576,171.344
2025-10-07,84.8721,68.6662,161.076,171.467
2025-10-08,84.7768,68.8468,161.109,170.628
2025-10-09,84.9019,69.1988,160.946,171.868
2025-10-10,85.0071,69.3275,161.622,172.802
2025-10-13,84.9878,69.569,161.37,172.477
2025-10-14,84.9142,69.5699,159.968,172.026
2025-10-15,85.0983,69.8662,161.01,173.16
2025-10-16,85.2315,69.795,161.542,174.209
2025-10-17,85.2407,69.8045,160.951,174.132
2025-10-20,85.3104,69.823,162.332,175.394
2025-10-23,85.4084,69.68,162.458,176.012
2025-10-24,85.3188,69.4528,162.257,175.538
2025-10-27,85.4802,69.7688,164.14,176.973
2025-10-28,85.5068,69.6138,164.065,176.967
2025-10-29,85.6309,70.1016,165.068,177.878
2025-10-30,85.4948,70.0199,164.848,177.261
2025-10-31,85.3768,69.8242,163.989,176.383
2025-11-03,85.4923,70.1336,165.162,177.293
2025-11-04,85.4048,69.9667,164.368,176.331
2025-11-06,85.2811,69.8824,162.3,174.863
2025-11-07,85.3309,69.9465,161.894,175.084
2025-11-10,85.3979,70.1966,162.281,175.901
2025-11-11,85.5439,70.3202,162.235,176.502
2025-11-12,85.7198,70.7313,163.347,177.335
2025-11-13,85.6801,70.8958,162.565,177.269
2025-11-14,85.6247,70.8018,162.414,177.12
2025-11-17,85.7401,70.8819,163.105,178.077
2025-11-18,85.7036,70.6498,161.911,177.037
2025-11-19,85.8649,70.8749,162.319,177.605
2025-11-20,85.8755,70.8406,161.998,177.898
2025-11-21,85.7852,70.4435,160.321,176.781
2025-11-24,85.7409,70.3437,159.794,176.19
2025-11-25,85.7441,70.5403,159.867,176.173
2025-11-26,85.9415,71.0174,161.285,178.28
2025-11-27,85.9252,71.1332,160.401,178.409
2025-11-28,85.8502,71.208,160.65,178.247
2025-11-30,,71.2174,,
